osmid,highway,oneway,ref,reversed,length,geometry,lanes,maxspeed,name,junction,bridge,access,width
"[886839604, 886871079]",residential,True,,False,346.2309886320189,"LINESTRING (34.9162222 32.4406576, 34.9156396 32.4388167, 34.9154124 32.4380988, 34.9152694 32.4376495)","['1', '2']",,מלחמת ששת הימים,,,,
27098954,tertiary,False,,True,134.40835585102485,"LINESTRING (34.9165077 32.4354017, 34.9160615 32.4342531)",2,,הלל יפה,,,,
27098868,tertiary,True,,False,9.761873755838499,"LINESTRING (34.9165077 32.4354017, 34.9165414 32.4353949, 34.9165761 32.4353952, 34.9166097 32.4354024)",,,,roundabout,,,
27098875,residential,True,,False,18.930730437621193,"LINESTRING (34.9208915 32.4361926, 34.9208775 32.4362335, 34.9208489 32.4362686, 34.9208085 32.436294, 34.9207606 32.4363073)",,,,roundabout,,,
134143512,residential,True,,False,81.45757180722971,"LINESTRING (34.920723 32.436046, 34.9204901 32.4353403)",,,שדרות רוטשילד,,,,
27098875,residential,True,,False,8.836413832482467,"LINESTRING (34.920723 32.436046, 34.92077 32.4360486, 34.9208139 32.4360629)",,,,roundabout,,,
27098875,residential,True,,False,32.071230983536495,"LINESTRING (34.9206187 32.4362636, 34.9205929 32.4362287, 34.9205811 32.4361887, 34.9205845 32.4361476, 34.9206028 32.4361094, 34.9206342 32.4360778, 34.9206756 32.436056, 34.920723 32.436046)",,,,roundabout,,,
27098986,residential,True,,False,59.94051517831335,"LINESTRING (34.9206187 32.4362636, 34.9205207 32.4362641, 34.9204302 32.4362784, 34.9203139 32.4363052, 34.92 32.4363857)",,,הרברט סמואל,,,,
27098954,tertiary,False,,False,45.05884686570694,"LINESTRING (34.915911 32.4338683, 34.9160615 32.4342531)",2,,הלל יפה,,,,
27098888,tertiary,True,,False,11.338079961025073,"LINESTRING (34.915911 32.4338683, 34.9158792 32.4338625, 34.9158516 32.4338478, 34.9158317 32.433826, 34.9158236 32.4338078)",,,,roundabout,,,
268435513,tertiary,True,,False,220.0231617347442,"LINESTRING (34.9225957 32.4356274, 34.9248315 32.435032)",,,הרברט סמואל,,,,
886821458,tertiary,True,,False,10.98697554671603,"LINESTRING (34.9225957 32.4356274, 34.9226283 32.4357223)",2,,הגיבורים,,,,
27098952,residential,True,,False,20.018137837410745,"LINESTRING (34.9181563 32.4343278, 34.9180977 32.4341547)",,,הרצל,,,,
1242815154,unclassified,False,,False,82.41750421268871,"LINESTRING (34.9181563 32.4343278, 34.9173205 32.4345553)",,,שטרנין,,,,
27098971,residential,False,,False,84.93466928282473,"LINESTRING (34.9180638 32.436882, 34.9171932 32.4370907)",,,הרברט סמואל,,,,
886821461,residential,False,,False,87.46209480219551,"LINESTRING (34.9180638 32.436882, 34.918072 32.436837, 34.9180725 32.4367974, 34.9180656 32.4367521, 34.9179823 32.4364797, 34.9179522 32.436391, 34.9178581 32.4361567, 34.9178499 32.436139, 34.9178395 32.4361259)",,,יחיאל לרמן,,,,
27098875,residential,True,,False,14.7261853432598,"LINESTRING (34.9207606 32.4363073, 34.9207083 32.4363067, 34.9206592 32.4362916, 34.9206187 32.4362636)",,,,roundabout,,,
"[27099037, 1362575679]",residential,True,,False,235.09713369161275,"LINESTRING (34.9207606 32.4363073, 34.9209067 32.4367974, 34.9210651 32.4372518, 34.9210931 32.4373322, 34.9212189 32.4377599, 34.9213791 32.4383043, 34.9213905 32.4383267, 34.9214125 32.4383441)",,,"['רוטשילד', 'שדרות רוטשילד']",,,,
34605563,residential,True,,False,164.12942647861462,"LINESTRING (34.9206666 32.4417147, 34.922348 32.4413083)",,,דגניה,,,,
886871102,residential,False,,False,93.20095917147944,"LINESTRING (34.9206666 32.4417147, 34.9209461 32.442519)",2,,הרצל,,,,
886871102,residential,False,,True,96.88174773573144,"LINESTRING (34.9206666 32.4417147, 34.9203882 32.4408757)",2,,הרצל,,,,
132637677,residential,False,,False,72.98408042622457,"LINESTRING (34.9206666 32.4417147, 34.9201586 32.4418247, 34.9199795 32.4418263, 34.9199071 32.4418127)",,,דגניה,,,,
886871102,residential,False,,False,19.949816054688345,"LINESTRING (34.9209461 32.442519, 34.9210247 32.4426857)",2,,הרצל,,,,
886871102,residential,False,,True,93.20095917147944,"LINESTRING (34.9209461 32.442519, 34.9206666 32.4417147)",2,,הרצל,,,,
27099044,residential,False,,True,46.621659178302956,"LINESTRING (34.9199584 32.4396176, 34.9198281 32.439213)",,,הרצל,,,,
223512630,residential,False,,False,13.193704540564157,"LINESTRING (34.9199584 32.4396176, 34.9199982 32.4397314)",,,הרצל,,,,
886839611,secondary,True,,False,98.0482604365388,"LINESTRING (34.9199584 32.4396176, 34.9209459 32.4393296)",2,50,הנשיא,,,,
133081814,secondary,True,,False,154.86487256020467,"LINESTRING (34.9199982 32.4397314, 34.9184272 32.4401578)",2,50,הנשיא,,,,
223512630,residential,False,,True,13.193704540564157,"LINESTRING (34.9199982 32.4397314, 34.9199584 32.4396176)",,,הרצל,,,,
886871102,residential,False,,False,132.39950404359834,"LINESTRING (34.9199982 32.4397314, 34.9203882 32.4408757)",2,,הרצל,,,,
27099053,residential,True,,False,182.93670788166625,"LINESTRING (34.9242656 32.4409919, 34.9224081 32.4414911)",,,דגניה,,,,
223513426,tertiary,False,,False,71.87594681591283,"LINESTRING (34.9242656 32.4409919, 34.9240675 32.4403675)",,,הגיבורים,,,,
223513426,tertiary,False,,True,90.13294585392414,"LINESTRING (34.9242656 32.4409919, 34.9244956 32.4417789)",,,הגיבורים,,,,
495817686,residential,False,,False,21.094396763097638,"LINESTRING (34.922348 32.4413083, 34.9224081 32.4414911)",,,שדרות רוטשילד,,,,
495817686,residential,False,,True,98.37566028696774,"LINESTRING (34.922348 32.4413083, 34.9220677 32.4404558)",,,שדרות רוטשילד,,,,
886871095,tertiary,True,,False,16.522852905788376,"LINESTRING (34.9219594 32.4340643, 34.9219137 32.4339208)",,,הגיבורים,,,,
886871096,tertiary,True,,False,170.97398437372735,"LINESTRING (34.9219594 32.4340643, 34.9202192 32.4345193)",,,אחד העם,,,,
28265239,tertiary,True,,False,89.30386429922947,"LINESTRING (34.92016 32.4343742, 34.9210697 32.4341386)",,,אחד העם,,,,
134143505,residential,False,,False,17.064197872923213,"LINESTRING (34.92016 32.4343742, 34.9202192 32.4345193)",,,שדרות רוטשילד,,,,
134143505,residential,False,,True,168.54786992246494,"LINESTRING (34.92016 32.4343742, 34.9196743 32.4329149)",,,שדרות רוטשילד,,,,
134143505,residential,False,,True,17.064197872923213,"LINESTRING (34.9202192 32.4345193, 34.92016 32.4343742)",,,שדרות רוטשילד,,,,
886871096,tertiary,True,,False,170.42123943201395,"LINESTRING (34.9202192 32.4345193, 34.9185015 32.4350165)",,,אחד העם,,,,
27098952,residential,True,,False,66.27870465323079,"LINESTRING (34.9183537 32.4349001, 34.9181563 32.4343278)",,,הרצל,,,,
28265239,tertiary,True,,False,18.475452083624305,"LINESTRING (34.9183537 32.4349001, 34.9185402 32.4348469)",,,אחד העם,,,,
134143505,residential,False,,False,168.54786992246494,"LINESTRING (34.9196743 32.4329149, 34.92016 32.4343742)",,,שדרות רוטשילד,,,,
27099779,residential,True,,False,12.946935911729348,"LINESTRING (34.9196743 32.4329149, 34.9196231 32.432913, 34.9195757 32.4328964, 34.9195484 32.4328774)",,,,roundabout,,,
27099661,residential,True,,False,28.646725717082276,"LINESTRING (34.9177291 32.4332771, 34.917724 32.4332258, 34.9177379 32.4331756, 34.9177695 32.4331315, 34.9178157 32.4330978, 34.9178719 32.4330777)",,,,roundabout,,,
27099753,residential,True,,False,141.7110456842838,"LINESTRING (34.9180846 32.4331505, 34.919517 32.4327473)",,,ז'בוטינסקי,,,,
27099661,residential,True,,False,11.934389883667006,"LINESTRING (34.9180846 32.4331505, 34.918109 32.4332001, 34.9181133 32.4332536)",,,,roundabout,,,
27099661,residential,True,,False,16.925190958357106,"LINESTRING (34.9181133 32.4332536, 34.9180984 32.4333028, 34.9180665 32.4333458, 34.9180206 32.4333785)",,,,roundabout,,,
27099668,residential,True,,False,173.7253185753515,"LINESTRING (34.9159529 32.433717, 34.9177291 32.4332771)",,,ז'בוטינסקי,,,,
27098888,tertiary,True,,False,10.382009112903969,"LINESTRING (34.9159529 32.433717, 34.9159799 32.4337324, 34.915999 32.4337546, 34.9160084 32.4337922)",,,,roundabout,,,
27098888,tertiary,True,,False,13.775277479601087,"LINESTRING (34.9160084 32.4337922, 34.9160016 32.4338191, 34.9159842 32.4338423, 34.9159585 32.4338592, 34.9159275 32.4338676, 34.915911 32.4338683)",,,,roundabout,,,
34570174,residential,True,,False,170.40522277281917,"LINESTRING (34.9180206 32.4333785, 34.9185402 32.4348469)",,,הרצל,,,,
27099661,residential,True,,False,16.470098415876727,"LINESTRING (34.9180206 32.4333785, 34.9179667 32.4333977, 34.9179085 32.4334025, 34.9178512 32.4333925)",,,,roundabout,,,
27099670,residential,True,,False,172.66149327280337,"LINESTRING (34.9177701 32.4333447, 34.9160084 32.4337922)",,,ז'בוטינסקי,,,,
27099661,residential,True,,False,8.501253256357494,"LINESTRING (34.9177701 32.4333447, 34.917745 32.433313, 34.9177291 32.4332771)",,,,roundabout,,,
27098821,secondary,True,,False,107.53994440218224,"LINESTRING (34.9157201 32.433032, 34.9146279 32.4333245)",,,ביאליק,,,,
27099674,tertiary,False,,True,77.56089193830367,"LINESTRING (34.9157201 32.433032, 34.9158766 32.4337169)",,,הלל יפה,,,,
886871085,tertiary,False,,False,9.464359524514398,"LINESTRING (34.9157201 32.433032, 34.915708 32.4329475)",,,הלל יפה,,,,
333975420,trunk,True,4,False,43.237495939744846,"LINESTRING (34.9098942 32.4342975, 34.909979 32.4346797)",2,,כביש חיפה רעננה,,,,
886821481,secondary,True,,False,14.205190073139288,"LINESTRING (34.9098942 32.4342975, 34.9097488 32.434333)",,,יהודי פקיעין,,,,
33603255,secondary,True,,False,28.028030357265344,"LINESTRING (34.9098775 32.4342101, 34.9101715 32.4341658)",,,ביאליק,,,,
333975420,trunk,True,4,False,9.844016600344867,"LINESTRING (34.9098775 32.4342101, 34.9098942 32.4342975)",2,,כביש חיפה רעננה,,,,
33603255,secondary,True,,False,14.16820937126326,"LINESTRING (34.9097288 32.4342321, 34.9098775 32.4342101)",,,ביאליק,,,,
666317253,trunk,True,4,False,28.28444316712968,"LINESTRING (34.9097288 32.4342321, 34.9096785 32.4339813)",2,,כביש חיפה רעננה,,,,
27098828,residential,False,,False,10.379870570210773,"LINESTRING (34.9125386 32.4337903, 34.9125605 32.4338818)",,,"רמב""ם",,,,
886871084,secondary,True,,False,24.072963911760134,"LINESTRING (34.9125386 32.4337903, 34.9126668 32.4337628, 34.9127858 32.4337327)",,,ביאליק,,,,
27099715,residential,False,,True,17.147626380043736,"LINESTRING (34.914211 32.4309501, 34.9140295 32.4309678)",,,"רש""י",,,,
27099715,residential,False,,False,134.95116825604936,"LINESTRING (34.914211 32.4309501, 34.9146975 32.4309012, 34.9149318 32.4308776, 34.915642 32.4308349)",,,"רש""י",,,,
33750234,residential,False,,False,255.648246817316,"LINESTRING (34.914211 32.4309501, 34.9144838 32.4321181, 34.9146673 32.4329034, 34.9147407 32.4332053)",,,הסיגלית,,,,
886871182,secondary,True,,False,95.20019610184808,"LINESTRING (34.9147407 32.4332053, 34.915708 32.4329475)",,,ביאליק,,,,
33750234,residential,False,,True,255.648246817316,"LINESTRING (34.9147407 32.4332053, 34.9146673 32.4329034, 34.9144838 32.4321181, 34.914211 32.4309501)",,,הסיגלית,,,,
27099718,tertiary,False,,False,45.75773749732754,"LINESTRING (34.915642 32.4308349, 34.9156134 32.4304241)",,,יצחק בן צבי,,,,
27099718,tertiary,False,,True,62.60304557055561,"LINESTRING (34.915642 32.4308349, 34.9156672 32.4313975)",,,יצחק בן צבי,,,,
27099715,residential,False,,True,134.95116825604936,"LINESTRING (34.915642 32.4308349, 34.9149318 32.4308776, 34.9146975 32.4309012, 34.914211 32.4309501)",,,"רש""י",,,,
27099704,residential,False,,False,61.59417599901048,"LINESTRING (34.9135894 32.4288604, 34.9136785 32.4294092)",,,חטיבת הראל,,,,
"[37208576, 122358480]",residential,False,,False,319.73570902892146,"LINESTRING (34.9135894 32.4288604, 34.9129544 32.4289528, 34.9128435 32.4289799, 34.9127282 32.4290524, 34.912606 32.4291208, 34.9130791 32.4310693)",,,"['חטיבת גבעתי', 'העוגב']",,,,
37208576,residential,False,,True,120.44255032323645,"LINESTRING (34.9135894 32.4288604, 34.9141298 32.4287159, 34.9148423 32.4286528)",,,העוגב,,,,
27099661,residential,True,,False,9.35995750238386,"LINESTRING (34.9178512 32.4333925, 34.917807 32.433373, 34.9177701 32.4333447)",,,,roundabout,,,
27099772,residential,True,,False,63.082635350640516,"LINESTRING (34.9195484 32.4328774, 34.9189065 32.4330457)",,,ז'בוטינסקי,,,,
27099779,residential,True,,False,15.477741040228516,"LINESTRING (34.9195484 32.4328774, 34.9195199 32.4328414, 34.9195078 32.4327993, 34.919517 32.4327473)",,,,roundabout,,,
27099779,residential,True,,False,12.698542607135922,"LINESTRING (34.919517 32.4327473, 34.9195431 32.4327101, 34.9195828 32.4326827, 34.919613 32.4326719)",,,,roundabout,,,
27099945,residential,False,,True,77.29845953056241,"LINESTRING (34.919613 32.4326719, 34.9193425 32.4320153)",,,שדרות רוטשילד,,,,
27099779,residential,True,,False,23.62727370560882,"LINESTRING (34.919613 32.4326719, 34.9196639 32.4326669, 34.9197138 32.4326769, 34.9197566 32.4327008, 34.9197738 32.4327171, 34.9198013 32.4327733)",,,,roundabout,,,
27099868,residential,False,,False,72.50536842181695,"LINESTRING (34.9205408 32.4325846, 34.9198013 32.4327733)",,,ז'בוטינסקי,,,,
27099868,residential,False,,True,54.51446694501795,"LINESTRING (34.9205408 32.4325846, 34.9210956 32.4324394)",,,ז'בוטינסקי,,,,
27099868,residential,False,,True,72.50536842181695,"LINESTRING (34.9198013 32.4327733, 34.9205408 32.4325846)",,,ז'בוטינסקי,,,,
27099779,residential,True,,False,21.82556439834991,"LINESTRING (34.9198013 32.4327733, 34.9197997 32.4328166, 34.919772 32.4328675, 34.919734 32.4328967, 34.9196743 32.4329149)",,,,roundabout,,,
268424807,secondary,True,,False,195.91575290269202,"LINESTRING (34.9234509 32.4309037, 34.9214578 32.4314275)",2,,ביאליק,,,,
27098892,residential,True,,False,186.8868105291478,"LINESTRING (34.9238511 32.4317401, 34.9238812 32.4318938, 34.9242863 32.4333799)",,,"תרנ""א",,,,
27099903,residential,True,,False,14.417853767470119,"LINESTRING (34.9238511 32.4317401, 34.9238296 32.431767, 34.9238004 32.4317881, 34.9237658 32.431802, 34.923728 32.4318078)",,,,roundabout,,,
27099903,residential,True,,False,12.229183241045353,"LINESTRING (34.9236681 32.4315711, 34.9237104 32.431563, 34.9237537 32.4315658, 34.9237942 32.4315792)",,,,roundabout,,,
27099929,residential,True,,False,77.01173547756846,"LINESTRING (34.9236681 32.4315711, 34.9235786 32.4312484, 34.9234509 32.4309037)",,,"תרנ""א",,,,
27099872,residential,False,,False,170.1635289270218,"LINESTRING (34.9235937 32.4317442, 34.9224033 32.4320518, 34.9218703 32.4322179)",,,ז'בוטינסקי,,,,
27099903,residential,True,,False,23.05420883730468,"LINESTRING (34.9235937 32.4317442, 34.9235777 32.431705, 34.9235781 32.4316636, 34.9235948 32.4316246, 34.923626 32.4315925, 34.9236681 32.4315711)",,,,roundabout,,,
886839625,secondary,True,,False,8.29297297480613,"LINESTRING (34.9211715 32.4315099, 34.9210876 32.4315333)",2,,ביאליק,,,,
886839626,tertiary,True,,False,27.567586515000016,"LINESTRING (34.9211715 32.4315099, 34.9212228 32.4315551, 34.9212774 32.4316273, 34.9213315 32.4317159)",1,,הגיבורים,,,,
27099914,tertiary,True,,False,4.579113578297124,"LINESTRING (34.9214316 32.4324528, 34.9213897 32.4324317)",,,,roundabout,,,
27099914,tertiary,True,,False,12.934790778542148,"LINESTRING (34.9213941 32.4322493, 34.921437 32.4322297, 34.9214767 32.4322236, 34.9215249 32.4322294)",,,,roundabout,,,
886821475,tertiary,True,,False,86.65748234666056,"LINESTRING (34.9213941 32.4322493, 34.9214 32.4321974, 34.9213939 32.4321293, 34.921369 32.432036, 34.9213239 32.4319045, 34.9212876 32.4318145, 34.9212522 32.4317403, 34.9212069 32.431661, 34.921152 32.4315906, 34.9210876 32.4315333)",1,,הגיבורים,,,,
27099903,residential,True,,False,15.18861869221023,"LINESTRING (34.923728 32.4318078, 34.9236877 32.4318047, 34.92365 32.4317923, 34.9236178 32.4317716, 34.9235937 32.4317442)",,,,roundabout,,,
268424807,secondary,True,,False,10.731790160224673,"LINESTRING (34.92356 32.4308748, 34.9234509 32.4309037)",2,,ביאליק,,,,
27099923,residential,True,,False,81.35224063495907,"LINESTRING (34.92356 32.4308748, 34.923673 32.4312089, 34.9237942 32.4315792)",,,"תרנ""א",,,,
27099903,residential,True,,False,20.482788567059064,"LINESTRING (34.9237942 32.4315792, 34.9238263 32.4316006, 34.92385 32.4316287, 34.9238636 32.4316612, 34.9238652 32.4317016, 34.9238511 32.4317401)",,,,roundabout,,,
27099945,residential,False,,False,77.29845953056241,"LINESTRING (34.9193425 32.4320153, 34.919613 32.4326719)",,,שדרות רוטשילד,,,,
886839629,secondary,True,,False,70.2352171149176,"LINESTRING (34.9193425 32.4320153, 34.918631 32.4322111)",2,,ביאליק,,,,
27100103,tertiary,True,,False,19.07947718459363,"LINESTRING (34.9207962 32.4277172, 34.9207862 32.4277593, 34.9207605 32.4277963, 34.9207218 32.4278241, 34.9206745 32.4278397)",,,,roundabout,,,
43907844,tertiary,False,,True,158.7376475520816,"LINESTRING (34.9207962 32.4277172, 34.9212695 32.4276145, 34.9224342 32.4273617)",,,פיינברג,,,,
28384814,residential,True,,False,236.35603105615962,"LINESTRING (34.9206181 32.4275857, 34.9205636 32.4254606)",,,האלון,,,,
27100103,tertiary,True,,False,25.29606659139745,"LINESTRING (34.9206181 32.4275857, 34.920663 32.427585, 34.9207062 32.4275954, 34.920744 32.4276159, 34.9207731 32.4276448, 34.9207911 32.4276796, 34.9207962 32.4277172)",,,,roundabout,,,
27100107,tertiary,True,,False,15.170006344283921,"LINESTRING (34.9236291 32.4271934, 34.9236124 32.4272245, 34.923586 32.4272503, 34.923552 32.4272687, 34.9235132 32.4272782)",,,,roundabout,,,
27100107,tertiary,True,,False,15.751077062363684,"LINESTRING (34.9234445 32.4270495, 34.9234856 32.4270421, 34.9235273 32.4270453, 34.9235661 32.4270588, 34.9235985 32.4270813)",,,,roundabout,,,
27100133,residential,False,,True,133.68340897550527,"LINESTRING (34.9234445 32.4270495, 34.9232376 32.4264135, 34.9231105 32.4259777, 34.9230822 32.4258869)",,,יצחק רבין,,,,
27099718,tertiary,False,,True,108.68420498449518,"LINESTRING (34.9155306 32.4289193, 34.915578 32.4298959)",,,יצחק בן צבי,,,,
27100116,tertiary,True,,False,32.88473226288063,"LINESTRING (34.9155306 32.4289193, 34.9154952 32.4289161, 34.9154631 32.4289029, 34.9154462 32.4288898, 34.9154278 32.428864, 34.9154209 32.4288323, 34.9154273 32.4288027, 34.9154453 32.4287767, 34.9154588 32.4287655, 34.91549 32.4287508, 34.9155252 32.4287461, 34.9155457 32.4287481)",,,,roundabout,,,
