osmid,highway,oneway,reversed,length,geometry,lanes,maxspeed,name,ref,junction,width,bridge,tunnel,access
46870689,tertiary,True,False,34.6750973560178,"LINESTRING (34.7698797 32.0236005, 34.7698074 32.0236119, 34.7697343 32.0236049, 34.7696667 32.0235802, 34.7696106 32.0235399, 34.7695707 32.0234875)",,,כיכר סטרומה,,roundabout,,,,
109647815,tertiary,True,False,178.34691904246512,"LINESTRING (34.7755637 32.017521, 34.7736859 32.0177148)",1,,ההסתדרות,,,,,,
123019708,tertiary,True,False,12.068613231123269,"LINESTRING (34.7755637 32.017521, 34.775551 32.017413)",,,יעקב פיכמן,,,,,,
51338101,residential,True,False,66.2913931483275,"LINESTRING (34.7858522 32.0146469, 34.786243 32.0151425)",,,הכנסת,,,,,,
182916577,tertiary,True,False,15.916164236742585,"LINESTRING (34.7858522 32.0146469, 34.7857063 32.0145749)",,,דוד אלעזר,,,,,,
182916588,tertiary,True,False,176.7814301699655,"LINESTRING (34.7858522 32.0146469, 34.7842567 32.015482)",2,,ההסתדרות,,,,,,
155624376,secondary,True,False,16.187326910071963,"LINESTRING (34.7675088 32.0009647, 34.7674911 32.0008199)",2,,שדרות דוד בן גוריון,,,,,,
316449857,secondary,True,False,30.178125905632335,"LINESTRING (34.7675088 32.0009647, 34.7673699 32.00098, 34.7671901 32.0009865)",2,,משה דיין,,,,,,
262338207,secondary,True,False,12.640624469942862,"LINESTRING (34.7674911 32.0008199, 34.7676251 32.0008168)",2,,משה דיין,,,,,,
155624376,secondary,True,False,22.10852040963254,"LINESTRING (34.7674911 32.0008199, 34.7675055 32.0007403, 34.7675206 32.0006227)",2,,שדרות דוד בן גוריון,,,,,,
221776829,tertiary,False,False,16.251257451953418,"LINESTRING (34.7699421 32.013781, 34.7699155 32.0136366)",,,חיים ויצמן,,,,,,
182916579,secondary,True,False,262.28476829460584,"LINESTRING (34.7699421 32.013781, 34.7685123 32.014004, 34.7677017 32.0141304, 34.7673171 32.0141922, 34.7672067 32.0142102)",2,,אליעזר הופין,,,,,,
221776829,tertiary,False,True,279.5316214838819,"LINESTRING (34.7699421 32.013781, 34.7700402 32.0143776, 34.770335 32.0162727)",,,חיים ויצמן,,,,,,
50804629,residential,True,False,77.79488105925326,"LINESTRING (34.7712085 32.0202464, 34.7703835 32.0202604)",,,הרצפלד,,,,,,
203919722,tertiary,True,False,6.838894262613051,"LINESTRING (34.7712085 32.0202464, 34.7711758 32.0201915)",1,,חיים ויצמן,,,,,,
109805929,tertiary,True,False,7.829128293889275,"LINESTRING (34.7645839 32.0060082, 34.7646026 32.0059396)",,,מקס וג'סי כהן,,,,,,
156497835,residential,True,False,21.478498135255816,"LINESTRING (34.7645839 32.0060082, 34.7644897 32.0059848, 34.7643653 32.0059539)",,,התנאים,,,,,,
1198208124,secondary,True,False,13.020741159014737,"LINESTRING (34.7704504 32.0315173, 34.7704665 32.031401)",3,,הלוחמים,,,,,,
221458818,tertiary,True,False,26.753767947267043,"LINESTRING (34.7704504 32.0315173, 34.770369 32.0315082, 34.7701678 32.0314961)",,,המעפילים,,,,,,
221458818,tertiary,True,False,16.83396302499361,"LINESTRING (34.7706281 32.0315323, 34.7704504 32.0315173)",,,המעפילים,,,,,,
221458837,secondary,True,False,254.60689180401872,"LINESTRING (34.7706281 32.0315323, 34.7706152 32.0316157, 34.7705918 32.0317259, 34.7705143 32.0323058, 34.770426 32.0329659, 34.7703476 32.0334147, 34.7702733 32.0336982, 34.7702444 32.0337968)",,,הלוחמים,,,,,,
48044506,residential,False,True,76.78966555467258,"LINESTRING (34.7690476 32.0058953, 34.7689529 32.0052094)",,,אופיר,,,,,,
51480846,residential,True,False,76.39680142857506,"LINESTRING (34.7690476 32.0058953, 34.7691642 32.0065752)",,,אופיר,,,,,,
326390117,secondary,True,False,79.72318682595622,"LINESTRING (34.8023121 32.0028102, 34.8021405 32.0029682, 34.8017413 32.0033391)",2,70,שדרות ירושלים,,,,,,
1214721447,tertiary,True,False,27.26722433727288,"LINESTRING (34.8023121 32.0028102, 34.8020938 32.0027253, 34.8020526 32.0027028)",1,,המרכבה,,,,,,
182916609,secondary,True,False,23.109663840764156,"LINESTRING (34.7992674 32.0058718, 34.7991107 32.0060316)",2,70,שדרות ירושלים,,,,,,
229913531,tertiary,True,False,17.63409995794722,"LINESTRING (34.7992674 32.0058718, 34.7991933 32.0058379, 34.7991014 32.0057988)",,,מפרץ שלמה,,,,,,
1214721428,tertiary,True,False,17.6466573635618,"LINESTRING (34.7973435 32.0124324, 34.7974488 32.0123012)",1,,האורגים,,,,,,
"[1214721429, 1214721430]",secondary,True,False,157.13876291748548,"LINESTRING (34.7973435 32.0124324, 34.7968334 32.0118528, 34.7966051 32.011632, 34.796286 32.0113424)","['3', '2']",,המלאכה,,,,,,
149765173,residential,False,True,110.08841090228569,"LINESTRING (34.8037933 32.0055543, 34.8029424 32.0062322)",2,,הרוקמים,,,,,,
149765178,residential,False,False,134.64907794592025,"LINESTRING (34.8037933 32.0055543, 34.8048589 32.0047482)",,,הרוקמים,,,,,,
182916599,residential,False,False,176.46633726888862,"LINESTRING (34.8037933 32.0055543, 34.802628 32.0043125)",,,המנור,,,,,,
182916599,residential,False,True,319.9268374342248,"LINESTRING (34.8037933 32.0055543, 34.8041882 32.0060783, 34.804642 32.0069064, 34.8048389 32.0072326, 34.8050129 32.0075578, 34.8052186 32.0081513)",,,המנור,,,,,,
49342887,tertiary,True,False,24.693085578356907,"LINESTRING (34.768641 31.9991643, 34.7686782 31.9991337, 34.7687277 31.9991082, 34.7687921 31.9990849, 34.7688724 31.9990704)",,,,,roundabout,,,,
49342827,tertiary,True,False,5.910298768455952,"LINESTRING (34.7735888 31.9974448, 34.7735729 31.9974677, 34.7735504 31.9974862)",,,,,roundabout,,,,
"[316449848, 1107143463]",tertiary,True,False,391.4635512870887,"LINESTRING (34.7735888 31.9974448, 34.7744551 31.998076, 34.7745203 31.9981213, 34.7745527 31.9981437, 34.7745847 31.9981657, 34.7746236 31.9981948, 34.7746657 31.9982294, 34.7746836 31.9982492, 34.774686 31.998302, 34.7746365 31.9983695, 34.7740328 31.9989328, 34.7738675 31.9990838, 34.773712 31.9992398, 34.7735916 31.9993899, 34.7734865 31.9995343, 34.7734006 31.9996769, 34.7733461 31.9998304, 34.773312 31.9999969, 34.7732964 32.0001432)",,,"['שמחה ארליך', 'חיים לסקוב']",,,,,,
49342787,residential,False,True,291.83415673062666,"LINESTRING (34.7755872 31.9953501, 34.7749814 31.9959406, 34.7735559 31.9973301)",,,יהושוע רבינוביץ,,,,,,
156002378,residential,True,False,144.3527446115015,"LINESTRING (34.7755872 31.9953501, 34.7755553 31.9952385, 34.7754291 31.9950591, 34.7751096 31.9948551, 34.7747956 31.9946401, 34.7745724 31.9945851, 34.77446 31.9945956)",,,דוד צדוק,,,,,,
49342787,residential,False,False,291.83415673062666,"LINESTRING (34.7735559 31.9973301, 34.7749814 31.9959406, 34.7755872 31.9953501)",,,יהושוע רבינוביץ,,,,,,
49342827,tertiary,True,False,13.990811840834912,"LINESTRING (34.7735559 31.9973301, 34.7735802 31.9973539, 34.7735946 31.9973829, 34.7735975 31.9974142, 34.7735888 31.9974448)",,,,,roundabout,,,,
155624372,secondary,True,False,8.338678488003541,"LINESTRING (34.7674709 31.9992586, 34.7674866 31.9993324)",2,,שדרות דוד בן גוריון,,,,,,
221458840,tertiary,True,False,12.412713783207,"LINESTRING (34.7674709 31.9992586, 34.7676014 31.999244)",2,,יהושוע רבינוביץ,,,,,,
202014267,residential,True,False,59.53627125840268,"LINESTRING (34.7890405 32.0216593, 34.7884161 32.0215792)",,,יהושע טהון,,,,,,
"[145249203, 149705583]",residential,False,"[False, True]",145.51717829636928,"LINESTRING (34.7890405 32.0216593, 34.7891812 32.0209033, 34.7885519 32.0208008)",,,עמנואל רינגלבלום,,,,,,
50753888,residential,True,False,6.961827049044095,"LINESTRING (34.7907636 32.0232824, 34.7907991 32.0233373)",,,יהושע טהון,,,,,,
145249196,living_street,False,True,73.992930883181,"LINESTRING (34.7907636 32.0232824, 34.7914368 32.0229403)",,,האנקור,,,,,,
50753888,residential,True,False,54.58325168228609,"LINESTRING (34.7914419 32.0243957, 34.7917583 32.0248068)",,,יהושע טהון,,,,,,
50850340,residential,False,True,61.54863024909952,"LINESTRING (34.7914419 32.0243957, 34.7920057 32.0241166)",,,שמעון דובנוב,,,,,,
50796613,tertiary,True,False,42.66302663137214,"LINESTRING (34.7945851 32.0253171, 34.7945505 32.0253296, 34.7945133 32.0253348, 34.7944758 32.0253326, 34.7944399 32.0253229, 34.7944077 32.0253064, 34.7943809 32.025284, 34.7943633 32.0252609, 34.7943516 32.0252353, 34.7943463 32.0252082, 34.7943475 32.0251808, 34.7943551 32.0251541, 34.794369 32.0251293, 34.7943885 32.0251074)",,,,,roundabout,,,,
50796613,tertiary,True,False,16.63332038806783,"LINESTRING (34.7943885 32.0251074, 34.7944226 32.0250837, 34.7944631 32.0250689, 34.7945068 32.025064, 34.7945505 32.0250694)",,,,,roundabout,,,,
121024468,tertiary,True,False,25.854037191323215,"LINESTRING (34.794653 32.0252522, 34.7948129 32.0254411)",,,המכתש,,,,,,
50796613,tertiary,True,False,9.777647909269195,"LINESTRING (34.794653 32.0252522, 34.7946254 32.0252894, 34.7945851 32.0253171)",,,,,roundabout,,,,
52327856,residential,False,True,81.01694544230433,"LINESTRING (34.7815253 32.0224733, 34.7814649 32.0217465)",,,אליהו קראוזה,,,,,,
109814528,tertiary,False,False,79.22786563356387,"LINESTRING (34.7815253 32.0224733, 34.780686 32.0225095)",,50,סוקולוב,,,,,,
109814528,tertiary,False,True,77.04187015601632,"LINESTRING (34.7815253 32.0224733, 34.7823414 32.0224374)",,50,סוקולוב,,,,,,
51324621,tertiary,True,False,196.35006780252746,"LINESTRING (34.7789456 32.0225706, 34.7790374 32.0243347)",1,,יהושע חנקין,,,,,,
109082513,residential,False,False,77.45100845937539,"LINESTRING (34.7789456 32.0225706, 34.7789031 32.021875)",3,,יהושע חנקין,,,,,,
109814528,tertiary,False,False,238.63197359987757,"LINESTRING (34.7789456 32.0225706, 34.7780942 32.0225927, 34.7764193 32.0226971)",,50,סוקולוב,,,,,,
109814528,tertiary,False,True,164.21790495707177,"LINESTRING (34.7789456 32.0225706, 34.7798527 32.0225381, 34.780686 32.0225095)",,50,סוקולוב,,,,,,
50804222,residential,False,False,52.800560000628934,"LINESTRING (34.7759082 32.0251404, 34.7764672 32.0251109)",,,זאב ז'בוטינסקי,,,,,,
52327861,residential,True,False,168.7109919164808,"LINESTRING (34.7759082 32.0251404, 34.775744 32.0248371, 34.7757097 32.0247913, 34.7756365 32.0247475, 34.7745774 32.0245335, 34.7745103 32.0245265, 34.7744325 32.0245576)",1,,אביבים,,,,,,
52327751,residential,False,False,25.503355638589902,"LINESTRING (34.7817474 32.0275529, 34.7817346 32.0273238)",,,אליהו קראוזה,,,,,,
46870891,secondary,True,False,382.3440646280285,"LINESTRING (34.7817474 32.0275529, 34.781932 32.0275066, 34.7820891 32.0274434, 34.7822424 32.0273782, 34.7827513 32.0269882, 34.7830033 32.0267106, 34.7831802 32.0264079, 34.7840769 32.0248731)",2,,יוסף סרלין,,,,,,
50854326,residential,False,False,36.437054523537896,"LINESTRING (34.7812787 32.019453, 34.7813018 32.0197801)",,,אליהו קראוזה,,,,,,
194537908,residential,True,False,19.05301894041427,"LINESTRING (34.7812787 32.019453, 34.7811787 32.0193041)",,,רופין,,,,,,
182823410,tertiary,True,False,195.7607438896178,"LINESTRING (34.7807341 32.0171578, 34.7800932 32.0172252, 34.7793492 32.0172844, 34.7789109 32.0173231, 34.7786683 32.017322)",2,,ההסתדרות,,,,,,
1270985538,residential,True,False,80.20492211834883,"LINESTRING (34.7807341 32.0171578, 34.7807183 32.0171998, 34.7807133 32.0172445, 34.7807329 32.0173284, 34.7807613 32.0174008, 34.7808145 32.0174992, 34.7809925 32.0178285)",,,ריינס,,,,,,
182823410,tertiary,True,False,14.623044627872586,"LINESTRING (34.7786683 32.017322, 34.7785132 32.0173216)",2,,ההסתדרות,,,,,,
118517738,residential,True,False,211.4628485615226,"LINESTRING (34.7786683 32.017322, 34.7787096 32.0181505, 34.7787267 32.0184881, 34.7787632 32.0192073, 34.7787639 32.019222)",,,יהושע חנקין,,,,,,
528462873,tertiary,True,False,69.6427227205941,"LINESTRING (34.7690906 32.018233, 34.7698218 32.0181441)",,,ההסתדרות,,,,,,
166619478,residential,True,False,3.0409544056774536,"LINESTRING (34.7679336 32.0203812, 34.7679014 32.0203828)",1,,הרצפלד,,,,,,
166619479,residential,False,True,78.84078523391717,"LINESTRING (34.7679336 32.0203812, 34.7687637 32.0202953)",2,,הרצפלד,,,,,,
119020488,residential,False,True,165.83610564061772,"LINESTRING (34.7758772 32.0200528, 34.7751362 32.0200765, 34.7749572 32.0200841, 34.77412 32.0201198)",,,חומה ומגדל,,,,,,
1392134593,residential,False,False,13.133304142621212,"LINESTRING (34.7758772 32.0200528, 34.7759449 32.0200534, 34.7760165 32.0200533)",,,חומה ומגדל,,,,,,
1392134594,tertiary,True,False,218.070995019681,"LINESTRING (34.7758772 32.0200528, 34.7757973 32.0193933, 34.7756342 32.0181025)",2,,אריה שנקר,,,,,,
50854326,residential,False,False,58.67600062927365,"LINESTRING (34.7813018 32.0197801, 34.7813515 32.0203061)",,,אליהו קראוזה,,,,,,
50854326,residential,False,True,36.437054523537896,"LINESTRING (34.7813018 32.0197801, 34.7812787 32.019453)",,,אליהו קראוזה,,,,,,
51545960,residential,False,False,66.16727751483042,"LINESTRING (34.7813018 32.0197801, 34.7812717 32.0197823, 34.7806007 32.0198067)",,,הרצוג,,,,,,
50804220,tertiary,True,False,73.8783852401544,"LINESTRING (34.7790983 32.0252532, 34.779156 32.0259158)",2,,יהושע חנקין,,,,,,
1210704967,residential,True,False,29.9126538988879,"LINESTRING (34.7790983 32.0252532, 34.779029 32.0252271, 34.7789781 32.0251919, 34.7789428 32.0251582, 34.7789197 32.0251138, 34.7789091 32.0250591)",1,,כיכר השבעה,,roundabout,,,,
1210704968,residential,True,False,22.90900711274378,"LINESTRING (34.7789091 32.0250591, 34.7789195 32.0250144, 34.7789524 32.0249741, 34.7789895 32.0249441, 34.7790191 32.0249296, 34.7790619 32.0249153)",1,,כיכר השבעה,,roundabout,,,,
50804545,residential,True,False,83.39069683479953,"LINESTRING (34.7792389 32.0250366, 34.7793292 32.025032, 34.7801219 32.024992)",,,זאב ז'בוטינסקי,,,,,,
50804548,tertiary,True,False,29.19153369849606,"LINESTRING (34.7792389 32.0250366, 34.7792362 32.0250953, 34.7792268 32.0251312, 34.7792097 32.0251663, 34.7791705 32.0252026, 34.7791369 32.0252313, 34.7790983 32.0252532)",2,,כיכר השבעה,,roundabout,,,,
50804548,tertiary,True,False,23.86379652598327,"LINESTRING (34.7790619 32.0249153, 34.7791121 32.0249133, 34.7791582 32.0249313, 34.7791966 32.0249594, 34.7792242 32.0249955, 34.7792389 32.0250366)",2,,כיכר השבעה,,roundabout,,,,
50804434,residential,False,True,67.06679678201048,"LINESTRING (34.7673203 32.0184309, 34.7671754 32.0178404)",,,זלמן ארן,,,,,,
131911040,residential,False,False,75.44000772951694,"LINESTRING (34.7673203 32.0184309, 34.7675006 32.0190919)",,,זלמן ארן,,,,,,
155879912,tertiary,False,False,77.51132917894732,"LINESTRING (34.7673203 32.0184309, 34.7681394 32.018371)",,,ההסתדרות,,,,,,
155879910,tertiary,False,True,206.41287292736308,"LINESTRING (34.7673203 32.0184309, 34.7665346 32.0184832, 34.7656602 32.0185522, 34.7651423 32.0186144)",,,ההסתדרות,,,,,,
182916585,secondary,True,False,13.065011507306581,"LINESTRING (34.7783056 32.0122874, 34.7781712 32.012316)",3,,גולדה מאיר,,,,,,
709861209,residential,True,False,26.216293360409043,"LINESTRING (34.7783056 32.0122874, 34.7783123 32.0125231)",,,יהושע חנקין,,,,,,
32015932,secondary,True,False,13.550212534078993,"LINESTRING (34.7781604 32.0121043, 34.7782996 32.012074)",3,,גולדה מאיר,,,,,,
709861210,tertiary,True,False,25.913148331003548,"LINESTRING (34.7781604 32.0121043, 34.7781508 32.0118714)",1,,פנחס אילון,,,,,,
51336943,residential,False,False,7.911564913600295,"LINESTRING (34.7648615 32.0102453, 34.7649454 32.0102443)",,,דוד רמז,,,,,,
51336949,residential,False,True,170.54293620415547,"LINESTRING (34.7648615 32.0102453, 34.7647372 32.0102483, 34.7645517 32.0102527, 34.7641157 32.0102634, 34.7640419 32.0102642, 34.7640018 32.0102646, 34.7630534 32.0102857)",,,עין יהב,,,,,,
156497831,tertiary,True,False,13.076061918221885,"LINESTRING (34.7648615 32.0102453, 34.7648839 32.0101734, 34.7648969 32.0101316)",,,אילת,,,,,,
165120230,residential,True,False,2.730945215771046,"LINESTRING (34.7629643 32.0058605, 34.7629676 32.0058361)",,,האמוראים,,,,,,
165120234,residential,True,False,3.130649985823285,"LINESTRING (34.7629643 32.0058605, 34.7629357 32.0058462)",,,התנאים,,,,,,
50804434,residential,False,True,39.98310134971533,"LINESTRING (34.7671813 32.016926, 34.7672257 32.0165684)",,,זלמן ארן,,,,,,
105513179,residential,False,False,66.03373805608199,"LINESTRING (34.7671813 32.016926, 34.7678757 32.0168485)",,,גולומב,,,,,,
50804434,residential,False,False,101.72971483081545,"LINESTRING (34.7671813 32.016926, 34.7671631 32.017234, 34.7671754 32.0178404)",,,זלמן ארן,,,,,,
50805963,residential,True,False,8.440781468708426,"LINESTRING (34.7646128 32.0076047, 34.7647021 32.0075994)",,,הציונות,,,,,,
109805925,tertiary,True,False,64.24739348870477,"LINESTRING (34.7646128 32.0076047, 34.7645639 32.0070284)",,,אילת,,,,,,
50811938,residential,False,False,149.30963478124775,"LINESTRING (34.763471 32.004244, 34.7634603 32.0042755, 34.7634523 32.0042988, 34.7633936 32.0044982, 34.7633089 32.0047126, 34.7631361 32.0051502, 34.7630942 32.0053359, 34.763049 32.0055358)",,,האמוראים,,,,,,
165344614,residential,False,False,65.34575456296425,"LINESTRING (34.763471 32.004244, 34.7631115 32.0039385, 34.7630552 32.0038774, 34.7629982 32.0038155)",,,הסנהדרין,,,,,,
109938564,tertiary,False,False,8.099920299874244,"LINESTRING (34.7685292 32.0311454, 34.7684529 32.0311119)",,,המעפילים,,,,,,
152833295,tertiary,False,True,47.69113990965619,"LINESTRING (34.7685292 32.0311454, 34.7683218 32.0315366)",,,המצודה,,,,,,
109938568,tertiary,True,False,92.53511338913715,"LINESTRING (34.7685292 32.0311454, 34.7687426 32.031212, 34.7694732 32.0313708)",,,המעפילים,,,,,,
52329083,residential,True,False,111.69901815638828,"LINESTRING (34.7700976 32.0240076, 34.7689131 32.0239838)",,,דון יוסף נשיא,,,,,,
99896317,residential,True,False,49.93699760021609,"LINESTRING (34.7700976 32.0240076, 34.7699604 32.023705, 34.7698984 32.0236247, 34.7698797 32.0236005)",,,הנרייטה סולד,,,,,,
131827355,living_street,False,False,50.23610109389739,"LINESTRING (34.7716598 32.0288527, 34.7719239 32.0292451)",,,,,,,,,
58727614,residential,True,False,194.86670224148304,"LINESTRING (34.7716598 32.0288527, 34.7703784 32.0294649, 34.7700975 32.029019)",,,זכריה הרופא,,,,,,
32015932,secondary,True,False,6.9117505631639276,"LINESTRING (34.7814543 32.0112819, 34.7815245 32.011264)",3,,גולדה מאיר,,,,,,
50812932,secondary_link,True,False,40.174995087667114,"LINESTRING (34.7814543 32.0112819, 34.7816767 32.0112984, 34.7817625 32.0113198, 34.7818395 32.0113904)",,,,,,,,,
32016967,tertiary,False,False,220.48855007963041,"LINESTRING (34.7696013 32.0116735, 34.7694304 32.010433, 34.7693488 32.0100684, 34.7692827 32.0097099)",,,יוסף אהרונוביץ',,,,,,
